country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","13-12-2025 20:00:00",26.786682,75.827928,NO2,32,180,91
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","13-12-2025 20:00:00",26.960669,75.771817,NH3,4,9,7
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","13-12-2025 20:00:00",26.960669,75.771817,CO,21,108,55
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","13-12-2025 20:00:00",26.960669,75.771817,OZONE,3,101,60
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.9502929,75.730943,PM2.5,67,350,194
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.9502929,75.730943,NO2,64,128,98
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","13-12-2025 20:00:00",26.895552,76.334753,PM2.5,27,346,82
India,Rajasthan,Dausa,"Khatikan Mohalla, Dausa - RSPCB","13-12-2025 20:00:00",26.895552,76.334753,NH3,9,20,11
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","13-12-2025 20:00:00",23.837789,73.714926,PM10,61,165,106
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","13-12-2025 20:00:00",23.837789,73.714926,NO2,11,89,27
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","13-12-2025 20:00:00",23.837789,73.714926,NH3,3,7,5
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","13-12-2025 20:00:00",23.837789,73.714926,OZONE,3,133,95
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","13-12-2025 20:00:00",26.215415,73.070156,PM10,31,233,136
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","13-12-2025 20:00:00",26.215415,73.070156,NH3,10,29,20
India,Rajasthan,Jodhpur,"Jhalamand, Jodhpur - RSPCB","13-12-2025 20:00:00",26.215415,73.070156,CO,12,100,22
India,Rajasthan,Jodhpur,"Mandor, Jodhpur - RSPCB","13-12-2025 20:00:00",26.358805,73.047444,OZONE,9,127,91
India,Rajasthan,Jodhpur,"Samrat Ashok Udhyan, Jodhpur - RSPCB","13-12-2025 20:00:00",26.253384,72.976571,CO,25,130,42
India,Rajasthan,Jaisalmer,"Sadar Bazar, Jaisalmer - RSPCB","13-12-2025 20:00:00",26.912329,70.909168,PM2.5,12,293,89
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","13-12-2025 20:00:00",25.344694,72.626208,NO2,16,139,68
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","13-12-2025 20:00:00",25.344694,72.626208,NH3,4,9,7
India,Rajasthan,Jalore,"Mudtra Sili, Jalore - RSPCB","13-12-2025 20:00:00",25.344694,72.626208,OZONE,4,106,65
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","13-12-2025 20:00:00",29.610750,74.283608,SO2,2,10,4
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.902909,75.836858,NO2,28,104,65
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","13-12-2025 20:00:00",26.902909,75.836858,OZONE,14,91,69
India,Rajasthan,Jhunjhunu,"Indra Nagar, Jhunjhunu - RSPCB","13-12-2025 20:00:00",28.108988,75.386577,PM2.5,30,244,98
India,Rajasthan,Jodhpur,"Collectorate, Jodhpur - RSPCB","13-12-2025 20:00:00",26.268249,73.0193853,PM10,51,443,210
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-12-2025 20:00:00",25.771061," 73.340227",NO2,18,69,34
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-12-2025 20:00:00",25.771061," 73.340227",SO2,6,10,8
India,Rajasthan,Pali,"Indira Colony Vistar, Pali - RSPCB","13-12-2025 20:00:00",25.771061," 73.340227",CO,28,81,38
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","13-12-2025 20:00:00",25.196024,75.855668,PM2.5,48,318,138
India,Rajasthan,Kota,"Nayapura, Kota - RSPCB","13-12-2025 20:00:00",25.196024,75.855668,SO2,3,19,8
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","13-12-2025 20:00:00",29.610750,74.283608,NO2,30,96,58
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","13-12-2025 20:00:00",11.0973603,77.3228673,PM10,108,279,139
India,TamilNadu,Tirupur,"Kumaran College, Tirupur - TNPCB","13-12-2025 20:00:00",11.0973603,77.3228673,SO2,2,4,3
India,TamilNadu,Virudhunagar,"Collectorate Office, Virudhunagar - TNPCB","13-12-2025 20:00:00",9.559382,77.948828,CO,21,24,22
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","13-12-2025 20:00:00",17.540891,78.358528,SO2,4,11,7
India,Telangana,Hyderabad,"Bollaram Industrial Area, Hyderabad - TSPCB","13-12-2025 20:00:00",17.540891,78.358528,CO,20,48,32
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","13-12-2025 20:00:00",17.460103,78.334361,NH3,3,11,7
India,Telangana,Hyderabad,"Central University, Hyderabad - TSPCB","13-12-2025 20:00:00",17.460103,78.334361,CO,8,82,43
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","13-12-2025 20:00:00",17.470431,78.566959,PM10,68,86,76
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","13-12-2025 20:00:00",17.470431,78.566959,SO2,8,27,17
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","13-12-2025 20:00:00",13.1036,80.2909,SO2,4,7,6
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","13-12-2025 20:00:00",13.0052189,80.2398125,PM10,100,129,114
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","13-12-2025 20:00:00",13.0052189,80.2398125,NO2,12,17,14
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","13-12-2025 20:00:00",13.0052189,80.2398125,NH3,3,3,3
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","13-12-2025 20:00:00",13.0052189,80.2398125,SO2,13,16,15
India,TamilNadu,Coimbatore,"PSG College of Arts and Science, Coimbatore - TNPCB","13-12-2025 20:00:00",11.0328,77.0349,NO2,10,11,11
India,TamilNadu,Cuddalore,"Kudikadu, Cuddalore - TNPCB","13-12-2025 20:00:00",11.6829898,79.7532099,PM2.5,40,88,65
India,TamilNadu,Pudukottai,"SIPCOT Nathampannai, Pudukottai - TNPCB","13-12-2025 20:00:00",10.423417,78.784889,PM10,52,110,90
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","13-12-2025 20:00:00",9.36399,78.831977,PM10,35,91,73
India,TamilNadu,Ramanathapuram,"Chalai Bazaar, Ramanathapuram - TNPCB","13-12-2025 20:00:00",9.36399,78.831977,CO,16,20,17
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","13-12-2025 20:00:00","8.816428 ",78.099039,OZONE,25,55,29
India,TamilNadu,Tirunelveli,"Municipal Corporation Office, Tirunelveli - TNPCB","13-12-2025 20:00:00",8.728442,77.6962,PM10,21,52,35
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","13-12-2025 20:00:00",11.7637683,79.7499835,NH3,1,3,2
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","13-12-2025 20:00:00",10.358535,77.984321,PM10,NA,NA,NA
India,TamilNadu,Dindigul,"Mendonsa Colony, Dindigul - TNPCB","13-12-2025 20:00:00",10.358535,77.984321,SO2,NA,NA,NA
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","13-12-2025 20:00:00",13.4127,80.1081,PM10,88,348,171
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","13-12-2025 20:00:00",10.967820,78.080882,PM2.5,64,168,108
India,TamilNadu,Karur,"Kamadenu Nagar, Karur - TNPCB","13-12-2025 20:00:00",10.967820,78.080882,NO2,5,6,6
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","13-12-2025 20:00:00",10.798548,79.838212,PM2.5,40,316,109
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","13-12-2025 20:00:00",10.798548,79.838212,SO2,7,12,10
India,TamilNadu,Nagapattinam,"Velippalayam, Nagapattinam - TNPCB","13-12-2025 20:00:00",10.798548,79.838212,CO,20,30,26
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","13-12-2025 20:00:00",11.258242,77.552761,PM2.5,53,142,80
India,TamilNadu,Perundurai,"SIPCOT Industrial Park, Perundurai - TNPCB","13-12-2025 20:00:00",11.258242,77.552761,SO2,12,13,13
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","13-12-2025 20:00:00",13.1278,80.2642,NO2,1,4,1
India,TamilNadu,Chennai,"Kodungaiyur, Chennai - TNPCB","13-12-2025 20:00:00",13.1278,80.2642,NH3,2,3,2
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","13-12-2025 20:00:00",13.1662,80.2584,PM2.5,53,311,159
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","13-12-2025 20:00:00",13.1662,80.2584,PM10,41,132,114
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","13-12-2025 20:00:00",13.1662,80.2584,NO2,4,6,5
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","13-12-2025 20:00:00",13.1662,80.2584,SO2,11,15,13
India,TamilNadu,Chennai,"Perungudi, Chennai - TNPCB","13-12-2025 20:00:00",12.9533,80.2357,OZONE,5,66,22
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","13-12-2025 20:00:00",24.885261,72.857549,SO2,4,8,6
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","13-12-2025 20:00:00",29.931624,73.864511,NH3,4,22,8
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","13-12-2025 20:00:00",29.931624,73.864511,OZONE,1,86,45
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","13-12-2025 20:00:00",24.5886166,73.6321397,SO2,4,12,9
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","13-12-2025 20:00:00",13.0664,"80.2112 ",PM2.5,55,304,153
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","13-12-2025 20:00:00",13.0664,"80.2112 ",PM10,77,500,151
India,TamilNadu,Chennai,"Arumbakkam, Chennai - TNPCB","13-12-2025 20:00:00",13.0664,"80.2112 ",SO2,2,24,7
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","13-12-2025 20:00:00",25.036360,73.883502,NO2,14,81,31
India,Rajasthan,Rajsamand,"Dhoinda, Rajsamand - RSPCB","13-12-2025 20:00:00",25.036360,73.883502,OZONE,5,159,107
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","13-12-2025 20:00:00",17.544899,78.486949,SO2,9,11,10
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","13-12-2025 20:00:00",17.544899,78.486949,OZONE,29,31,30
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","13-12-2025 20:00:00",17.429398,78.569354,PM2.5,41,43,42
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","13-12-2025 20:00:00",17.429398,78.569354,PM10,65,80,72
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","13-12-2025 20:00:00",17.429398,78.569354,SO2,9,12,9
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","13-12-2025 20:00:00",17.37206,78.50864,PM2.5,36,87,56
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","13-12-2025 20:00:00",17.37206,78.50864,NH3,3,3,3
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","13-12-2025 20:00:00",17.37206,78.50864,SO2,13,20,16
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","13-12-2025 20:00:00",17.528544,78.286195,NH3,2,3,3
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","13-12-2025 20:00:00",17.470431,78.566959,OZONE,13,47,35
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-12-2025 20:00:00",17.518400,78.278777,PM10,50,146,99
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","13-12-2025 20:00:00",17.518400,78.278777,OZONE,1,54,50
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","13-12-2025 20:00:00",17.585705,78.126199,PM10,50,91,77
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","13-12-2025 20:00:00",17.393559,78.339194,PM10,73,108,87
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","13-12-2025 20:00:00",17.393559,78.339194,NH3,2,3,2
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","13-12-2025 20:00:00",17.393559,78.339194,SO2,8,16,11
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","13-12-2025 20:00:00",17.544899,78.486949,NO2,15,16,16
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","13-12-2025 20:00:00",17.349694,78.451437,PM2.5,66,178,127
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","13-12-2025 20:00:00",17.349694,78.451437,NO2,10,45,22
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","13-12-2025 20:00:00",23.8175497,91.2726974,PM2.5,9,68,36
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","13-12-2025 20:00:00",23.8175497,91.2726974,PM10,45,104,69
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","13-12-2025 20:00:00",23.8175497,91.2726974,NH3,5,6,5
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","13-12-2025 20:00:00",27.23711,78.01936,NH3,3,4,3
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","13-12-2025 20:00:00",27.23711,78.01936,CO,21,27,24
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","13-12-2025 20:00:00",28.406963,77.849831,NH3,24,32,26
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","13-12-2025 20:00:00",28.406963,77.849831,OZONE,2,88,52
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","13-12-2025 20:00:00",27.168897,78.376960,NO2,16,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","13-12-2025 20:00:00",27.168897,78.376960,SO2,8,22,13
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","13-12-2025 20:00:00",27.168897,78.376960,CO,8,20,15
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.646233,77.358075,NO2,34,238,98
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.757294,77.278792,NO2,NA,NA,NA
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","13-12-2025 20:00:00",26.730136,83.433859,NH3,1,1,1
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","13-12-2025 20:00:00",28.47272,77.482000,NO2,33,160,105
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","13-12-2025 20:00:00",28.47272,77.482000,CO,35,134,73
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","13-12-2025 20:00:00",28.557054,77.453663,PM2.5,442,500,484
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","13-12-2025 20:00:00",27.19862,77.92066,NH3,3,3,3
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","13-12-2025 20:00:00",27.19862,77.92066,SO2,14,24,18
India,Uttar_Pradesh,Agra,"Shastripuram, Agra - UPPCB","13-12-2025 20:00:00",27.19862,77.92066,OZONE,6,7,7
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","13-12-2025 20:00:00",28.359581,79.414455,PM10,44,123,81
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","13-12-2025 20:00:00",28.359581,79.414455,NO2,2,3,3
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","13-12-2025 20:00:00",28.359581,79.414455,SO2,1,13,7
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","13-12-2025 20:00:00",17.4559458,78.4332152,SO2,13,25,19
India,Telangana,Hyderabad,"Sanathnagar, Hyderabad - TSPCB","13-12-2025 20:00:00",17.4559458,78.4332152,CO,45,66,51
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","13-12-2025 20:00:00",17.417094,78.457437,PM10,94,168,129
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","13-12-2025 20:00:00",17.417094,78.457437,NH3,4,5,4
India,Telangana,Hyderabad,"Somajiguda, Hyderabad - TSPCB","13-12-2025 20:00:00",17.417094,78.457437,OZONE,2,40,28
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.685382,77.453839,NH3,16,25,20
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.685382,77.453839,CO,9,132,72
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.6603346,77.3572563,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","13-12-2025 20:00:00",28.6603346,77.3572563,NO2,NA,NA,NA
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","13-12-2025 20:00:00",27.19412,77.96237,OZONE,7,42,13
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","13-12-2025 20:00:00",28.725645,77.749675,SO2,17,43,25
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","13-12-2025 20:00:00",25.4547,78.6039,PM2.5,24,94,56
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","13-12-2025 20:00:00",25.4547,78.6039,OZONE,1,3,2
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","13-12-2025 20:00:00",26.428282,80.327067,PM2.5,82,305,161
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","13-12-2025 20:00:00",26.428282,80.327067,PM10,88,178,127
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","13-12-2025 20:00:00",26.428282,80.327067,OZONE,13,14,14
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","13-12-2025 20:00:00",26.509954,80.249612,NO2,22,22,22
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","13-12-2025 20:00:00",26.509954,80.249612,OZONE,16,18,17
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","13-12-2025 20:00:00",26.4703136,80.3229863,PM10,83,159,121
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","13-12-2025 20:00:00",28.856664,78.772638,NO2,22,25,25
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","13-12-2025 20:00:00",28.856664,78.772638,CO,30,40,39
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.849399,78.742362,PM10,76,227,145
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.849399,78.742362,NO2,25,25,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.849399,78.742362,NH3,4,4,4
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.849399,78.742362,SO2,5,121,66
India,Uttar_Pradesh,Moradabad,"Transport Nagar, Moradabad - UPPCB","13-12-2025 20:00:00",28.802625,78.753728,PM2.5,55,301,152
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","13-12-2025 20:00:00",29.4723508,77.7194031,NO2,25,246,76
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","13-12-2025 20:00:00",29.063510,77.709723,NH3,3,12,8
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","13-12-2025 20:00:00",28.83526,78.74460,PM2.5,58,313,170
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","13-12-2025 20:00:00",28.840739,78.697531,NH3,5,9,7
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","13-12-2025 20:00:00",28.840739,78.697531,OZONE,2,77,46
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","13-12-2025 20:00:00",28.856664,78.772638,PM2.5,58,324,107
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","13-12-2025 20:00:00",26.90723,80.98579,PM2.5,49,246,108
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","13-12-2025 20:00:00",26.90723,80.98579,OZONE,7,27,16
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","13-12-2025 20:00:00",26.8458805,80.9365541,SO2,3,20,7
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","13-12-2025 20:00:00",26.8458805,80.9365541,CO,25,125,44
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","13-12-2025 20:00:00",26.83399722,80.8917361,NO2,47,70,56
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","13-12-2025 20:00:00",28.2348927,77.8683002,NO2,6,7,7
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","13-12-2025 20:00:00",28.2348927,77.8683002,SO2,14,15,14
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","13-12-2025 20:00:00",26.766433,80.927299,SO2,24,24,24
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","13-12-2025 20:00:00",26.906111,80.948222,NH3,12,18,15
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","13-12-2025 20:00:00",28.5447608,77.3231257,SO2,3,30,14
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","13-12-2025 20:00:00",28.6245479,77.3577104,PM10,397,472,423
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","13-12-2025 20:00:00",28.5898,77.3101,PM2.5,410,500,487
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","13-12-2025 20:00:00","25.44919916 ","81.82735986 ",PM10,NA,NA,NA
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","13-12-2025 20:00:00","25.44919916 ","81.82735986 ",NH3,11,16,13
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","13-12-2025 20:00:00","25.44919916 ","81.82735986 ",CO,49,103,65
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","13-12-2025 20:00:00",29.063510,77.709723,PM10,174,477,296
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","13-12-2025 20:00:00",25.494,81.863,PM2.5,184,328,278
India,West_Bengal,Durgapur,"Womens College_City Center, Durgapur - WBPCB (Formerly known as Sidhu Kanhu Indoor Stadium)","13-12-2025 20:00:00",23.549395,87.300496,NO2,23,36,28
India,West_Bengal,Haldia,"Priyambada Housing Estate, Haldia - WBPCB","13-12-2025 20:00:00",22.06047,88.109737,PM10,102,228,161
India,West_Bengal,Howrah,"Belur Math, Howrah - WBPCB","13-12-2025 20:00:00",22.629801,88.352017,NH3,7,13,10
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","13-12-2025 20:00:00",22.554954,88.292568,OZONE,5,24,18
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","13-12-2025 20:00:00",22.6025571,88.3105664,CO,6,114,27
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","13-12-2025 20:00:00",22.611968,88.347422,SO2,9,14,12
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","13-12-2025 20:00:00",22.5687319,88.2797276,PM2.5,73,336,202
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","13-12-2025 20:00:00",22.5687319,88.2797276,OZONE,3,89,52
India,West_Bengal,Kolkata,"Ballygunge, Kolkata - WBPCB","13-12-2025 20:00:00",22.5367507,88.3638022,NO2,27,68,48
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","13-12-2025 20:00:00",25.32393,82.99687,OZONE,1,5,3
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","13-12-2025 20:00:00",29.2124114,78.9611753,PM10,75,102,86
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","13-12-2025 20:00:00",29.2124114,78.9611753,SO2,2,10,8
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","13-12-2025 20:00:00",30.075911,78.2859547,SO2,3,3,3
India,Uttarakhand,Rishikesh,"Shivaji Nagar, Rishikesh - UKPCB","13-12-2025 20:00:00",30.075911,78.2859547,OZONE,26,27,27
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","13-12-2025 20:00:00",23.685297,86.945968,PM10,68,199,147
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","13-12-2025 20:00:00",23.567923,87.306843,PM10,64,161,117
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","13-12-2025 20:00:00",23.567923,87.306843,OZONE,15,100,68
India,West_Bengal,Durgapur,"PCBL Residential Complex, Durgapur - WBPCB","13-12-2025 20:00:00",23.5087640,87.3544400,PM2.5,NA,NA,NA
India,West_Bengal,Asansol,"Asansol Court Area, Asansol - WBPCB","13-12-2025 20:00:00",23.685297,86.945968,CO,22,115,47
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","13-12-2025 20:00:00",23.6979360,86.9443950,PM2.5,45,329,227
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","13-12-2025 20:00:00",23.6979360,86.9443950,PM10,62,210,147
